AR,level,time,energy,shear_mean,uj_mean,uhc_mean,GBH_MEAN,ALP_MEAN
11159,C,201102120948,1.89E+21,51.607628,0.008056,0.01267,0.000108,0.046916
11159,C,201102121024,1.03E+21,45.947433,0.00612,0.011935,0.000098,0.02384
11159,C,201102121100,1.37E+21,40.032677,0.005903,0.009477,0.000104,0.079626
11159,C,201102121136,1.54E+21,49.465694,0.009357,0.018451,0.000123,0.038002
11159,C,201102121212,6.28E+20,48.641792,0.008404,0.025987,0.000156,0.055135
11159,C,201102121248,5.48E+19,28.939604,0.009566,0.018593,0.000204,0.099127
11159,C,201102121324,2.79E+19,30.107128,0.005318,0.031263,0.000126,0.118367
11158,M,201102140148,2.94E+23,53.014263,0.009112,0.031956,0.000126,0.038904
11158,M,201102140224,2.97E+23,52.968964,0.008871,0.030195,0.000128,0.021701
11158,M,201102140300,3.00E+23,53.267948,0.009004,0.029381,0.000129,0.009426
11158,M,201102140336,3.00E+23,54.307552,0.009077,0.03079,0.000135,0.007082
11158,M,201102140412,2.99E+23,54.822983,0.009318,0.031326,0.000137,0.013725
11158,M,201102140448,3.05E+23,55.592182,0.009433,0.032843,0.00014,0.004211
11158,M,201102140524,3.00E+23,55.116039,0.009117,0.032661,0.000144,0.003497
11158,M,201102140600,2.99E+23,54.349274,0.008913,0.029313,0.000139,0.005949
11158,M,201102140636,3.07E+23,54.070179,0.009154,0.030889,0.00014,0.007174
11158,M,201102140712,3.27E+23,54.298664,0.009383,0.033476,0.000147,0.026433
11158,M,201102140748,3.34E+23,55.356308,0.009563,0.032969,0.000142,0.043039
11158,M,201102140824,3.37E+23,55.453873,0.009827,0.033352,0.000143,0.056031
11158,M,201102140900,3.40E+23,55.927071,0.010313,0.036467,0.000143,0.055458
11158,M,201102140936,3.41E+23,56.520889,0.009756,0.036886,0.000144,0.064795
11158,M,201102141012,3.30E+23,56.151264,0.009777,0.035192,0.000146,0.087588
11158,M,201102141048,3.38E+23,57.180782,0.009727,0.038016,0.000148,0.069057
11158,M,201102141124,3.37E+23,57.79884,0.009901,0.04019,0.000152,0.033177
11158,M,201102141200,3.28E+23,56.113644,0.009598,0.04294,0.00015,0.004457
11158,M,201102141236,3.33E+23,55.955555,0.009782,0.046339,0.000149,0.041175
11158,M,201102141312,3.40E+23,56.587543,0.009997,0.053937,0.000148,0.037343
11158,M,201102141348,3.52E+23,56.845379,0.009766,0.054715,0.000145,0.035856
11158,M,201102141424,3.72E+23,57.654984,0.009584,0.052377,0.000142,0.043587
11158,M,201102141500,3.83E+23,59.315567,0.009601,0.049179,0.000142,0.049937
11158,M,201102141536,3.86E+23,59.793026,0.009371,0.046498,0.000145,0.078276
11158,M,201102141612,3.96E+23,60.971439,0.009216,0.044184,0.000142,0.080403
11158,M,201102141648,3.96E+23,61.273464,0.009569,0.041243,0.000145,0.067012
11158,M,201102141724,4.00E+23,61.986645,0.010014,0.042163,0.000149,0.04475
11158,M,201102141800,4.14E+23,62.001251,0.010578,0.044577,0.000145,0.04067
11158,M,201102141836,4.08E+23,60.979744,0.010335,0.044384,0.000144,0.049141
11158,M,201102141912,4.00E+23,59.391914,0.010182,0.045443,0.000142,0.064558
11158,M,201102141948,3.98E+23,57.462326,0.009963,0.042646,0.000138,0.049897
11158,M,201102142024,3.93E+23,57.555397,0.00979,0.041656,0.00014,0.045999
11158,M,201102142100,3.86E+23,57.714596,0.010064,0.043507,0.000146,0.049788
11158,M,201102142136,3.88E+23,57.479858,0.009892,0.041954,0.000148,0.042343
11158,M,201102142212,3.97E+23,58.127407,0.01005,0.04077,0.000152,0.040452
11158,M,201102142248,3.90E+23,57.462353,0.01016,0.041593,0.000154,0.036673
11158,M,201102142324,4.02E+23,58.021229,0.010569,0.042618,0.000156,0.046333
11158,M,201102150000,4.03E+23,56.84753,0.010434,0.041542,0.000153,0.056796
11158,M,201102150036,3.96E+23,56.557751,0.010027,0.038039,0.000149,0.090375
11158,M,201102150112,3.97E+23,56.357143,0.010316,0.04086,0.000153,0.107796
11166,M,201103082312,1.68E+23,55.562927,0.010037,0.036878,0.000164,0.061102
11166,M,201103082348,1.64E+23,55.634747,0.009965,0.037875,0.000164,0.060148
11166,M,201103090024,1.58E+23,55.674702,0.009797,0.036548,0.000158,0.056201
11166,M,201103090100,1.49E+23,56.064342,0.009675,0.037682,0.000158,0.061077
11166,M,201103090136,1.49E+23,56.355076,0.009246,0.034223,0.000156,0.06706
11166,M,201103090212,1.48E+23,56.907932,0.009247,0.030952,0.000157,0.057311
11166,M,201103090248,1.47E+23,57.669239,0.009495,0.033982,0.000158,0.041527
11166,M,201103090324,1.56E+23,56.943134,0.009471,0.033347,0.00016,0.040809
11166,M,201103090400,1.61E+23,56.680794,0.009578,0.035707,0.000156,0.032945
11166,M,201103090436,1.67E+23,57.488876,0.009913,0.036657,0.000155,0.009793
11166,M,201103090512,1.70E+23,58.520596,0.008971,0.035124,0.000151,0.017406
11166,M,201103090548,1.63E+23,58.484539,0.009029,0.036577,0.000153,0.020226
11166,M,201103090624,1.64E+23,57.908268,0.008418,0.037606,0.000155,0.00964
11166,M,201103090700,1.76E+23,59.668762,0.008502,0.036988,0.000149,0.010208
11166,M,201103090736,1.83E+23,59.107399,0.009107,0.03374,0.000153,0.016441
11166,M,201103090812,1.94E+23,59.321407,0.009811,0.03532,0.000155,0.029801
11166,M,201103090848,2.01E+23,58.977222,0.009599,0.039703,0.00016,0.020855
11166,M,201103090924,2.02E+23,58.483791,0.010094,0.04083,0.000163,0.01281
11166,M,201103091000,2.00E+23,58.176292,0.009069,0.034834,0.000153,0.017864
11166,M,201103091036,2.02E+23,59.439453,0.009238,0.035537,0.000153,0.017585
11166,M,201103091112,2.02E+23,59.250389,0.008866,0.035907,0.000149,0.022275
11166,M,201103091148,2.07E+23,59.511742,0.008319,0.031715,0.000151,0.016968
11166,M,201103091224,2.14E+23,59.754803,0.007987,0.031268,0.000151,0.007841
11166,M,201103091300,2.11E+23,59.38028,0.008093,0.030943,0.000147,0.020833
11166,M,201103091336,2.16E+23,59.594353,0.008255,0.031996,0.000151,0.028779
11166,M,201103091412,2.24E+23,60.384933,0.00836,0.035485,0.000149,0.044987
11166,M,201103091448,2.40E+23,60.06501,0.008555,0.040248,0.000151,0.056202
11166,M,201103091524,2.41E+23,60.569122,0.009015,0.044031,0.000158,0.063165
11166,M,201103091600,2.46E+23,60.351265,0.008955,0.042779,0.000159,0.064811
11166,M,201103091636,2.53E+23,60.015308,0.009016,0.038625,0.000158,0.053792
11166,M,201103091712,2.57E+23,58.990784,0.009489,0.042183,0.00016,0.047083
11166,M,201103091748,2.74E+23,58.732555,0.010022,0.042763,0.000159,0.048284
11166,M,201103091824,2.85E+23,58.46151,0.009978,0.0417,0.000159,0.05619
11166,M,201103091900,2.92E+23,58.122658,0.009276,0.039142,0.000153,0.054435
11166,M,201103091936,2.90E+23,57.522087,0.009288,0.038232,0.000156,0.049158
11166,M,201103092012,2.93E+23,58.154114,0.010219,0.047278,0.000163,0.082948
11166,M,201103092048,2.98E+23,57.679882,0.011169,0.058866,0.00017,0.109565
11166,M,201103092124,3.02E+23,57.331791,0.011363,0.058867,0.000165,0.096627
11166,M,201103092200,3.09E+23,58.112335,0.01088,0.054577,0.000168,0.072132
11166,M,201103092236,3.20E+23,57.881653,0.01064,0.052616,0.000162,0.070968
11176,M,201103231200,4.60E+22,56.381481,0.005753,0.015672,0.000105,0.025842
11176,M,201103231236,3.49E+22,55.280636,0.006129,0.012641,0.000101,0.044399
11176,M,201103231312,4.22E+22,59.508625,0.006537,0.015138,0.000102,0.001033
11176,M,201103231348,3.97E+22,57.382343,0.006152,0.016184,0.0001,0.017204
11176,M,201103231424,4.33E+22,52.370365,0.006398,0.015477,0.000105,0.027465
11176,M,201103231500,4.49E+22,54.353523,0.006614,0.01505,0.0001,0.012612
11176,M,201103231536,4.39E+22,51.854931,0.006369,0.012691,0.000099,0.021345
11176,M,201103231612,5.02E+22,52.139515,0.006607,0.012843,0.000099,0.012362
11176,M,201103231648,4.68E+22,52.783909,0.006563,0.012195,0.000101,0.001797
11176,M,201103231724,4.61E+22,53.286686,0.005549,0.01044,0.000089,0.021462
11176,M,201103231800,4.62E+22,56.655731,0.005414,0.010469,0.000089,0.015872
11176,M,201103231836,5.38E+22,57.210983,0.00638,0.012997,0.000092,0.021905
11176,M,201103231912,5.42E+22,59.410896,0.006657,0.011495,0.000094,0.021725
11176,M,201103231948,5.15E+22,57.925076,0.006972,0.009771,0.000097,0.03481
11176,M,201103232024,6.65E+22,60.369614,0.007268,0.011354,0.000101,0.019129
11176,M,201103232100,7.10E+22,59.435047,0.006568,0.010883,0.000096,0.014439
11176,M,201103232136,7.13E+22,62.025734,0.006376,0.010631,0.000093,0.005549
11176,M,201103232212,6.57E+22,58.547668,0.006174,0.009803,0.000089,0.010267
11176,M,201103232324,6.47E+22,58.694916,0.006672,0.011363,0.00009,0.016585
11176,M,201103240000,6.19E+22,57.269482,0.007012,0.012918,0.000092,0.015836
11176,M,201103240036,6.10E+22,57.990963,0.00712,0.016285,0.000094,0.009134
11176,M,201103240112,6.82E+22,56.53392,0.006917,0.012232,0.000094,0.015735
11176,M,201103240148,6.16E+22,57.138901,0.006494,0.013117,0.000092,0.004624
11176,M,201103240224,6.30E+22,57.026367,0.007067,0.014374,0.000092,0.006196
11176,M,201103240300,5.93E+22,60.375732,0.006947,0.011283,0.000091,0.005635
11176,M,201103240336,5.90E+22,58.762737,0.006539,0.012921,0.000089,0.001383
11176,M,201103240412,5.58E+22,59.385284,0.006741,0.011483,0.00009,0.013855
11176,M,201103240448,5.66E+22,59.070709,0.007048,0.011957,0.000094,0.018814
11176,M,201103240524,5.27E+22,57.578537,0.008287,0.014757,0.000101,0.016879
11176,M,201103240600,4.57E+22,55.246143,0.008525,0.015983,0.000105,0.020414
11176,M,201103240900,4.10E+22,51.913231,0.006928,0.0111,0.000089,0.022615
11176,M,201103240936,3.76E+22,52.396385,0.007207,0.01154,0.000094,0.027352
11176,M,201103241012,4.08E+22,55.05584,0.007659,0.011757,0.000093,0.001002
11176,M,201103241048,3.87E+22,55.161308,0.007583,0.012757,0.000092,0.024277
11176,M,201103241124,3.78E+22,55.127304,0.007847,0.013015,0.000101,0.003689
11183,C,201103292000,1.90E+22,46.441692,0.007169,0.014726,0.000101,0.005948
11183,C,201103292036,2.02E+22,44.66357,0.008117,0.018799,0.000111,0.008776
11183,C,201103292112,1.82E+22,46.06979,0.007866,0.016015,0.000105,0.035848
11183,C,201103292148,1.55E+22,47.925114,0.007389,0.016771,0.000108,0.020008
11183,C,201103292224,1.72E+22,47.179737,0.007072,0.01331,0.000107,0.025109
11183,C,201103292300,1.61E+22,48.341885,0.007919,0.013398,0.000116,0.000907
11183,C,201103292336,1.87E+22,47.781548,0.008525,0.015547,0.000117,0.008538
11183,C,201103300012,1.47E+22,46.827244,0.0077,0.009333,0.000115,0.021211
11183,C,201103300048,1.67E+22,46.731331,0.008315,0.015955,0.000116,0.000834
11183,C,201103300124,1.73E+22,47.317284,0.007534,0.01494,0.00011,0.032249
11183,C,201103300200,1.55E+22,48.348953,0.007933,0.013986,0.000105,0.006646
11183,C,201103300236,1.58E+22,46.900658,0.007534,0.012538,0.000109,0.026169
11183,C,201103300312,1.39E+22,47.491512,0.007647,0.0152,0.00011,0.017574
11183,C,201103300348,1.17E+22,49.80629,0.00753,0.01146,0.00012,0.040175
11183,C,201103300424,1.12E+22,49.288631,0.007317,0.012937,0.000108,0.028467
11183,C,201103300500,1.20E+22,49.887592,0.007938,0.012887,0.000124,0.02248
11183,C,201103300536,1.20E+22,46.2981,0.008007,0.013329,0.000117,0.054246
11183,C,201103300836,4.33E+21,45.086056,0.007942,0.013982,0.000113,0.086084
11183,C,201103300912,4.74E+21,46.830788,0.007833,0.013654,0.000113,0.015632
11183,C,201103300948,4.51E+21,42.960762,0.009026,0.021257,0.000125,0.007735
11183,C,201103301024,4.30E+21,43.410297,0.009439,0.023337,0.000118,0.042731
11183,C,201103301100,5.30E+21,44.779533,0.009231,0.020536,0.000125,0.006549
11183,C,201103301136,5.47E+21,46.575008,0.008991,0.017061,0.000123,0.047535
11183,C,201103301212,4.37E+21,44.845272,0.011292,0.013696,0.000129,0.016931
11183,C,201103301248,4.96E+21,47.114597,0.007191,0.014936,0.000119,0.009761
11183,C,201103301324,3.47E+21,44.089828,0.009063,0.007861,0.000097,0.16378
11183,C,201103301400,3.76E+21,46.257099,0.008341,0.006174,0.000119,0.081883
11183,C,201103301436,3.14E+21,44.613899,0.008033,0.014291,0.000134,0.086401
11183,C,201103301512,3.12E+21,45.29607,0.008234,0.012255,0.000127,0.013632
11183,C,201103301548,1.59E+21,41.167332,0.008658,0.031902,0.000181,0.140805
11183,C,201103301624,9.71E+20,41.309391,0.006593,0.007834,0.000116,0.01575
11183,C,201103301700,1.48E+21,41.321041,0.007824,0.006918,0.000104,0.084199
11183,C,201103301736,1.47E+21,53.547192,0.006643,0.005629,0.000103,0.107487
11183,C,201103301812,2.22E+21,63.814262,0.007692,0.008643,0.000104,0.000524
11183,C,201103301848,2.49E+21,70.900337,0.010725,0.01443,0.000121,0.03279
11183,C,201103301924,1.68E+21,61.62458,0.010112,0.012022,0.000122,0.015033
11190,M,201104141700,6.82E+22,45.092804,0.010918,0.038542,0.000158,0.008421
11190,M,201104141736,7.17E+22,46.525238,0.010077,0.031645,0.000163,0.02728
11190,M,201104141812,7.17E+22,47.117256,0.010377,0.034666,0.000168,0.048399
11190,M,201104141848,7.46E+22,46.605927,0.010375,0.036998,0.000163,0.065297
11190,M,201104141924,7.09E+22,46.481892,0.010513,0.039262,0.000169,0.082699
11190,M,201104142000,7.60E+22,47.010757,0.010269,0.039211,0.000179,0.073832
11190,M,201104142036,7.96E+22,45.676838,0.010623,0.040908,0.000175,0.090646
11190,M,201104142112,8.98E+22,47.326458,0.011333,0.04506,0.000185,0.098669
11190,M,201104142148,9.17E+22,47.462696,0.011176,0.052043,0.000185,0.108947
11190,M,201104142224,9.39E+22,47.41753,0.0101,0.045388,0.000176,0.091279
11190,M,201104142300,9.36E+22,48.09362,0.010328,0.051335,0.000176,0.109153
11190,M,201104142336,9.22E+22,47.181469,0.0097,0.042156,0.000171,0.095161
11190,M,201104150012,9.08E+22,47.157822,0.009623,0.039852,0.00017,0.075215
11190,M,201104150048,9.01E+22,46.225075,0.009829,0.043263,0.00017,0.08462
11190,M,201104150124,8.79E+22,46.644066,0.009292,0.040379,0.000168,0.055867
11190,M,201104150200,9.71E+22,46.562389,0.009203,0.04005,0.00017,0.047479
11190,M,201104150236,1.03E+23,46.71328,0.010254,0.049462,0.00017,0.060644
11190,M,201104150312,9.22E+22,46.859497,0.009551,0.045121,0.000165,0.057522
11190,M,201104150348,8.58E+22,43.029881,0.009484,0.043608,0.000157,0.066909
11190,M,201104150424,8.74E+22,44.318703,0.009775,0.038497,0.000154,0.064236
11190,M,201104150500,9.31E+22,45.522507,0.008888,0.034239,0.000151,0.015093
11190,M,201104150536,1.03E+23,45.918015,0.008915,0.034328,0.000153,0.000591
11190,M,201104150612,1.11E+23,46.810516,0.009666,0.038291,0.000147,0.023356
11190,M,201104150648,1.15E+23,46.920448,0.009534,0.039804,0.000154,0.003956
11190,M,201104150724,1.21E+23,48.080914,0.010454,0.034838,0.000159,0.033575
11190,M,201104150800,1.31E+23,47.008816,0.010428,0.039901,0.000164,0.030638
11190,M,201104150836,1.52E+23,47.159,0.011003,0.040606,0.000174,0.018475
11190,M,201104150912,1.49E+23,45.649265,0.011043,0.044536,0.000177,0.019573
11190,M,201104150948,1.51E+23,45.787758,0.010862,0.047944,0.00017,0.058393
11190,M,201104151024,1.56E+23,46.849709,0.011299,0.050779,0.000174,0.085205
11190,M,201104151100,1.63E+23,47.011547,0.011168,0.054455,0.000171,0.090293
11190,M,201104151136,1.68E+23,47.327251,0.010555,0.04545,0.000168,0.092428
11190,M,201104151212,1.71E+23,47.201199,0.010483,0.048084,0.000168,0.088969
11190,M,201104151248,1.66E+23,46.662437,0.010514,0.040165,0.000174,0.026691
11190,M,201104151324,1.66E+23,45.717712,0.010028,0.03699,0.000167,0.021084
11190,M,201104151400,1.71E+23,45.677284,0.009899,0.041259,0.000169,0.000606
11190,M,201104151436,1.76E+23,45.038311,0.00967,0.042319,0.000168,0.011452
11190,M,201104151512,1.78E+23,43.978203,0.0097,0.041937,0.00017,0.014388
11190,M,201104151548,1.86E+23,43.617798,0.010483,0.050535,0.000172,0.037401
11190,M,201104151624,1.82E+23,43.572021,0.010508,0.052101,0.000168,0.040583
11195,M,201104210436,4.63E+22,48.382919,0.008473,0.01556,0.000112,0.05074
11195,M,201104210512,6.25E+22,52.031597,0.00865,0.016362,0.000109,0.054701
11195,M,201104210548,6.40E+22,50.604351,0.009006,0.018616,0.000121,0.050601
11195,M,201104210624,6.61E+22,51.192333,0.008122,0.020917,0.000115,0.066804
11195,M,201104210700,6.87E+22,49.312637,0.007661,0.013938,0.000101,0.055145
11195,M,201104210736,7.28E+22,49.080173,0.007542,0.013758,0.000097,0.059492
11195,M,201104210812,7.24E+22,52.099632,0.007713,0.013067,0.000095,0.046982
11195,M,201104210848,6.84E+22,51.434765,0.007514,0.012252,0.000093,0.033983
11195,M,201104210924,6.74E+22,52.422043,0.00775,0.014526,0.000102,0.012562
11195,M,201104211000,6.53E+22,49.874454,0.009276,0.012774,0.000108,0.005338
11195,M,201104211036,6.98E+22,49.773125,0.008751,0.013002,0.000112,0.029116
11195,M,201104211112,7.63E+22,52.921349,0.010067,0.015937,0.000125,0.011893
11195,M,201104211148,6.84E+22,50.743938,0.009936,0.011778,0.000113,0.06042
11195,M,201104211224,6.43E+22,49.316223,0.00985,0.008648,0.000106,0.005406
11195,M,201104211300,7.34E+22,50.439655,0.009981,0.009452,0.000106,0.001715
11195,M,201104211336,7.34E+22,49.656952,0.009166,0.009921,0.000103,0.048715
11195,M,201104211412,7.20E+22,50.214527,0.009152,0.010671,0.000108,0.061605
11195,M,201104211448,7.84E+22,52.212681,0.008141,0.008965,0.000096,0.037977
11195,M,201104211524,7.33E+22,50.657604,0.007758,0.010059,0.000099,0.004187
11195,M,201104211600,8.40E+22,52.526905,0.007417,0.012216,0.000099,0.013051
11195,M,201104211636,8.18E+22,53.117893,0.007419,0.013295,0.000099,0.008605
11195,M,201104211712,8.40E+22,55.031879,0.00773,0.013161,0.000103,0.020721
11195,M,201104211748,9.14E+22,57.743942,0.00825,0.015495,0.000111,0.017336
11195,M,201104211824,1.05E+23,61.153862,0.008861,0.016229,0.000114,0.01375
11195,M,201104211900,1.11E+23,59.679001,0.009054,0.015329,0.000114,0.010874
11195,M,201104211936,1.19E+23,63.492634,0.00842,0.015074,0.000112,0.003925
11195,M,201104212012,1.28E+23,62.323669,0.008644,0.01525,0.000113,0.014841
11195,M,201104212048,1.17E+23,60.593441,0.008249,0.016425,0.000111,0.010461
11195,M,201104212124,1.10E+23,59.278885,0.008001,0.016289,0.000108,0.005369
11195,M,201104212200,1.26E+23,58.035412,0.008392,0.017387,0.000116,0.015701
11195,M,201104212236,1.42E+23,59.658772,0.008209,0.016146,0.000113,0.022613
11195,M,201104212312,1.62E+23,61.366993,0.008621,0.016198,0.000113,0.019548
11195,M,201104212348,1.61E+23,59.60273,0.008704,0.017865,0.000114,0.020112
11195,M,201104220024,1.73E+23,56.573624,0.008618,0.018421,0.000117,0.010718
11195,M,201104220100,1.66E+23,54.850174,0.008756,0.017608,0.000118,0.016257
11195,M,201104220136,1.75E+23,54.839134,0.008698,0.017357,0.00012,0.026472
11195,M,201104220212,1.73E+23,54.578094,0.008751,0.016846,0.00012,0.037352
11195,M,201104220248,1.78E+23,55.491905,0.009223,0.018099,0.000123,0.02758
11195,M,201104220324,1.90E+23,56.66008,0.009256,0.017911,0.000119,0.004587
11195,M,201104220400,1.82E+23,57.722813,0.009379,0.01825,0.000119,0.019193
11208,C,201105142324,5.96E+20,33.011032,0.006467,0.004606,0.0001,0.133209
11208,C,201105150000,8.34E+20,40.469898,0.005809,0.004762,0.000097,0.135898
11208,C,201105150036,2.58E+21,45.532417,0.007857,0.008773,0.000085,0.059357
11208,C,201105150112,4.95E+21,44.874393,0.008132,0.006589,0.000089,0.127454
11208,C,201105150148,4.48E+21,39.78027,0.007908,0.006294,0.000081,0.077866
11208,C,201105150224,2.94E+21,38.838543,0.006944,0.002978,0.000084,0.063249
11208,C,201105150300,2.04E+21,39.621132,0.009116,0.004669,0.000112,0.016176
11208,C,201105150336,1.59E+21,37.781349,0.008609,0.008977,0.000109,0.013341
11208,C,201105150412,2.27E+21,40.655678,0.008846,0.014766,0.000128,0.003743
11208,C,201105150448,9.47E+20,38.636044,0.0086,0.026046,0.000107,0.187614
11208,C,201105150524,1.58E+21,40.211323,0.011134,0.024338,0.000105,0.139673
11208,C,201105150600,1.44E+21,42.864716,0.008267,0.029695,0.000106,0.051509
11208,C,201105150636,1.80E+21,44.92281,0.007506,0.025729,0.000093,0.11675
11208,C,201105150712,3.35E+21,49.139961,0.008511,0.030272,0.000117,0.122774
11208,C,201105150748,5.85E+21,48.785858,0.009838,0.02717,0.000101,0.110893
11208,C,201105150824,5.98E+21,49.191658,0.008865,0.025611,0.000113,0.084282
11208,C,201105150900,5.46E+21,49.557899,0.010291,0.033439,0.000122,0.102659
11208,C,201105150936,4.51E+21,49.165874,0.008299,0.0237,0.000126,0.098103
11208,C,201105151012,6.23E+21,45.140823,0.00968,0.017846,0.000134,0.032091
11208,C,201105151048,7.71E+21,45.072021,0.008312,0.02017,0.000119,0.002523
11208,C,201105151124,7.63E+21,49.083679,0.009547,0.028946,0.000126,0.086156
11208,C,201105151200,7.21E+21,43.374889,0.008838,0.017139,0.000117,0.029638
11208,C,201105151236,9.82E+21,45.854797,0.008724,0.015054,0.000111,0.035263
11208,C,201105151312,1.13E+22,50.333462,0.009511,0.019944,0.00012,0.057116
11208,C,201105151348,1.25E+22,47.846416,0.009284,0.018757,0.000117,0.074482
11208,C,201105151424,9.02E+21,44.165657,0.010212,0.021744,0.000116,0.051984
